trajectory,time,lat,lon,z,age,bathy,distance,obs,traj,Date
6559,209001600,36.556087493896484,27.780879974365234,0,26,99.21898651123047,776.218994140625,27,6560,2018-08-16T00:00:00Z
5949,208396800,36.54868698120117,27.781320571899414,0,26,160.521240234375,784.63092041015625,27,5950,2018-08-09T00:00:00Z
5275,207619200,36.52865219116211,27.781455993652344,0,26,330.76025390625,781.32208251953125,27,5276,2018-07-31T00:00:00Z
155,216604800,35.88188171386719,27.78164291381836,0,26,41.738101959228516,859.42852783203125,27,156,2018-11-12T00:00:00Z
7205,209779200,36.56501770019531,27.78173065185547,0,26,42.525604248046875,768.3946533203125,27,7206,2018-08-25T00:00:00Z
6624,209088000,36.54730224609375,27.783510208129883,0,26,164.3363037109375,774.09326171875,27,6625,2018-08-17T00:00:00Z
5701,208137600,35.87150192260742,27.785573959350586,0,26,72.58977508544922,856.71661376953125,27,5702,2018-08-06T00:00:00Z
5072,207446400,36.52781677246094,27.786113739013672,0,26,323.8870849609375,793.972900390625,27,5073,2018-07-29T00:00:00Z
7137,209692800,36.5389404296875,27.788494110107422,0,26,219.36717224121094,772.86468505859375,27,7138,2018-08-24T00:00:00Z
5862,208310400,36.55888748168945,27.789228439331055,0,26,41.808860778808594,781.4832763671875,27,5863,2018-08-08T00:00:00Z
6237,208656000,35.8342399597168,27.790151596069336,0,26,239.66099548339844,1054.3280029296875,27,6238,2018-08-12T00:00:00Z
272,221702400,35.867225646972656,27.790294647216797,0,26,85.06061553955078,824.3941650390625,27,273,2019-01-10T00:00:00Z
5489,207878400,36.55583190917969,27.79142189025879,0,26,60.02080154418945,776.2994384765625,27,5490,2018-08-03T00:00:00Z
5938,208396800,36.557796478271484,27.791927337646484,0,26,41.563880920410156,775.8665771484375,27,5939,2018-08-09T00:00:00Z
5467,207878400,36.526161193847656,27.792312622070312,0,26,320.00543212890625,777.0235595703125,27,5468,2018-08-03T00:00:00Z
7167,209692800,36.55610275268555,27.79250144958496,0,26,56.23926544189453,772.331787109375,27,7168,2018-08-24T00:00:00Z
145,216172800,35.89426803588867,27.792625427246094,0,26,4.749448299407959,852.084228515625,27,146,2018-11-07T00:00:00Z
131,215568000,35.878456115722656,27.792940139770508,0,26,53.14214324951172,817.57958984375,27,132,2018-10-31T00:00:00Z
6624,209088000,36.55192947387695,27.79332733154297,0,26,92.2340087890625,771.81890869140625,27,6625,2018-08-17T00:00:00Z
151,216432000,35.89455795288086,27.7938289642334,0,26,3.974750280380249,903.630615234375,27,152,2018-11-10T00:00:00Z
5538,207964800,36.541072845458984,27.79439926147461,0,26,185.14048767089844,773.02227783203125,27,5539,2018-08-04T00:00:00Z
5652,208051200,36.55556869506836,27.797056198120117,0,26,58.42724609375,776.9918212890625,27,5653,2018-08-05T00:00:00Z
5122,207532800,36.530128479003906,27.797903060913086,0,26,270.6978454589844,797.694580078125,27,5123,2018-07-30T00:00:00Z
254,220924800,35.8812255859375,27.798709869384766,0,26,50.48047637939453,1055.544677734375,27,255,2019-01-01T00:00:00Z
6908,209433600,36.528499603271484,27.798723220825195,0,26,282.1044616699219,768.69097900390625,27,6909,2018-08-21T00:00:00Z
6556,209001600,36.54999923706055,27.798992156982422,0,26,103.45301055908203,767.817138671875,27,6557,2018-08-16T00:00:00Z
6899,209433600,36.53193664550781,27.800569534301758,0,26,249.1058807373047,767.89202880859375,27,6900,2018-08-21T00:00:00Z
6717,209174400,36.5416145324707,27.800945281982422,0,26,169.6033172607422,774.02947998046875,27,6718,2018-08-18T00:00:00Z
6001,208483200,35.842140197753906,27.80095672607422,0,26,222.98126220703125,855.45751953125,27,6002,2018-08-10T00:00:00Z
110,196387200,35.85149383544922,27.802165985107422,0,26,170.0714569091797,818.6644287109375,27,111,2018-03-23T00:00:00Z
5814,208224000,35.86168670654297,27.802270889282227,0,26,126.38786315917969,1026.98046875,27,5815,2018-08-07T00:00:00Z
5453,207878400,36.55644989013672,27.802976608276367,0,26,48.15481948852539,780.68316650390625,27,5454,2018-08-03T00:00:00Z
5938,208396800,36.5577507019043,27.80398178100586,0,26,37.42213439941406,775.2613525390625,27,5939,2018-08-09T00:00:00Z
5411,207792000,36.53287887573242,27.8045654296875,0,26,232.0269775390625,767.04791259765625,27,5412,2018-08-02T00:00:00Z
48,193708800,36.303707122802734,27.80487632751465,0,26,143.30943298339844,790.48187255859375,27,49,2018-02-20T00:00:00Z
7084,209606400,35.844810485839844,27.807716369628906,0,26,226.8251190185547,903.62646484375,27,7085,2018-08-23T00:00:00Z
5662,208051200,36.553192138671875,27.807727813720703,0,26,70.572509765625,811.92645263671875,27,5663,2018-08-05T00:00:00Z
177,217555200,36.32249450683594,27.80779266357422,0,26,203.39556884765625,788.1219482421875,27,178,2018-11-23T00:00:00Z
5593,207964800,35.84984588623047,27.80964469909668,0,26,201.77682495117187,893.89239501953125,27,5594,2018-08-04T00:00:00Z
5883,208310400,36.55733871459961,27.81066131591797,0,26,37.93071365356445,779.565185546875,27,5884,2018-08-08T00:00:00Z
6717,209174400,36.536338806152344,27.812252044677734,0,26,188.95603942871094,775.14825439453125,27,6718,2018-08-18T00:00:00Z
5456,207878400,35.85006332397461,27.812644958496094,0,26,209.16946411132812,861.52044677734375,27,5457,2018-08-03T00:00:00Z
6792,209260800,36.5579948425293,27.813461303710938,0,26,32.107059478759766,777.5142822265625,27,6793,2018-08-19T00:00:00Z
5539,207964800,36.55946731567383,27.814348220825195,0,26,21.399539947509766,773.591796875,27,5540,2018-08-04T00:00:00Z
6301,208742400,35.89388656616211,27.814916610717773,0,26,8.89681339263916,842.34344482421875,27,6302,2018-08-13T00:00:00Z
6275,208742400,35.88175964355469,27.815139770507813,0,26,64.5700454711914,829.956298828125,27,6276,2018-08-13T00:00:00Z
5314,207705600,36.51411056518555,27.816909790039063,0,26,326.04864501953125,772.34796142578125,27,5315,2018-08-01T00:00:00Z
5794,208224000,36.546783447265625,27.817094802856445,0,26,107.47283172607422,769.958984375,27,5795,2018-08-07T00:00:00Z
6527,209001600,36.512996673583984,27.817228317260742,0,26,331.69378662109375,771.1243896484375,27,6528,2018-08-16T00:00:00Z
5756,208137600,36.54428482055664,27.817441940307617,0,26,124.05680084228516,776.34796142578125,27,5757,2018-08-06T00:00:00Z
6321,208828800,36.55878829956055,27.818387985229492,0,26,25.00015640258789,775.5321044921875,27,6322,2018-08-14T00:00:00Z
6559,209001600,36.518184661865234,27.818880081176758,0,26,294.9518127441406,777.5386962890625,27,6560,2018-08-16T00:00:00Z
7181,209692800,36.550079345703125,27.819570541381836,0,26,82.49293518066406,775.39215087890625,27,7182,2018-08-24T00:00:00Z
6613,209088000,36.5311164855957,27.821640014648437,0,26,203.27903747558594,770.6171875,27,6614,2018-08-17T00:00:00Z
5684,208137600,35.85478210449219,27.822418212890625,0,26,208.94651794433594,862.0418701171875,27,5685,2018-08-06T00:00:00Z
5337,207705600,36.519805908203125,27.822593688964844,0,26,272.8912658691406,791.97052001953125,27,5338,2018-08-01T00:00:00Z
157,216691200,35.859745025634766,27.824384689331055,0,26,188.57595825195312,864.21368408203125,27,158,2018-11-13T00:00:00Z
48,193708800,36.33209991455078,27.82536506652832,0,26,211.1584014892578,786.71673583984375,27,49,2018-02-20T00:00:00Z
5576,207964800,36.55016326904297,27.82585334777832,0,26,75.780487060546875,772.60687255859375,27,5577,2018-08-04T00:00:00Z
6565,209088000,36.530059814453125,27.826244354248047,0,26,198.2621612548828,780.99786376953125,27,6566,2018-08-17T00:00:00Z
4981,207360000,36.51323699951172,27.827354431152344,0,26,296.3373718261719,822.73260498046875,27,4982,2018-07-28T00:00:00Z
5948,208396800,36.54190444946289,27.82790184020996,0,26,123.16139221191406,769.65191650390625,27,5949,2018-08-09T00:00:00Z
141,216000000,35.865440368652344,27.82864761352539,0,26,167.7437744140625,852.69915771484375,27,142,2018-11-05T00:00:00Z
147,216259200,35.8677978515625,27.830217361450195,0,26,157.76490783691406,868.0206298828125,27,148,2018-11-08T00:00:00Z
5492,207878400,36.547237396240234,27.830469131469727,0,26,88.15877532958984,770.3233642578125,27,5493,2018-08-03T00:00:00Z
5275,207619200,36.52528762817383,27.830612182617188,0,26,214.52076721191406,780.25177001953125,27,5276,2018-07-31T00:00:00Z
6674,209174400,36.5218505859375,27.831684112548828,0,26,230.8743438720703,774.08587646484375,27,6675,2018-08-18T00:00:00Z
6489,209001600,35.86683654785156,27.832815170288086,0,26,168.36624145507812,843.65191650390625,27,6490,2018-08-16T00:00:00Z
149,216345600,35.90252685546875,27.83374786376953,0,26,2.2886321544647217,844.18756103515625,27,150,2018-11-09T00:00:00Z
69,212889600,36.5164909362793,27.834379196166992,0,26,253.8890380859375,827.79290771484375,27,70,2018-09-30T00:00:00Z
217,219283200,36.504459381103516,27.8353214263916,0,26,322.45709228515625,838.678955078125,27,218,2018-12-13T00:00:00Z
6778,209260800,36.5431022644043,27.835556030273438,0,26,104.5859603881836,820.3468017578125,27,6779,2018-08-19T00:00:00Z
5532,207964800,35.92875671386719,27.835742950439453,0,26,3.330118417739868,875.12548828125,27,5533,2018-08-04T00:00:00Z
6782,209260800,36.538021087646484,27.840322494506836,0,26,123.73944854736328,774.3572998046875,27,6783,2018-08-19T00:00:00Z
6941,209433600,35.861968994140625,27.840694427490234,0,26,227.57473754882813,783.36553955078125,27,6942,2018-08-21T00:00:00Z
5523,207964800,35.89937210083008,27.84126853942871,0,26,47.83191680908203,876.96002197265625,27,5524,2018-08-04T00:00:00Z
6731,209260800,36.53532791137695,27.84385871887207,0,26,130.56544494628906,777.68768310546875,27,6732,2018-08-19T00:00:00Z
5468,207878400,35.873287200927734,27.84421157836914,0,26,184.9224090576172,889.9254150390625,27,5469,2018-08-03T00:00:00Z
138,215913600,36.51116943359375,27.844913482666016,0,26,254.01133728027344,831.47161865234375,27,139,2018-11-04T00:00:00Z
157,216691200,35.8720588684082,27.84501838684082,0,26,194.9651336669922,866.403564453125,27,158,2018-11-13T00:00:00Z
5342,207705600,36.52968215942383,27.84543228149414,0,26,154.0459442138672,821.24700927734375,27,5343,2018-08-01T00:00:00Z
6692,209174400,36.528160095214844,27.845989227294922,0,26,159.83938598632812,769.965087890625,27,6693,2018-08-18T00:00:00Z
6597,209088000,36.500160217285156,27.846059799194336,0,26,315.356689453125,772.82330322265625,27,6598,2018-08-17T00:00:00Z
157,216691200,35.87283706665039,27.846338272094727,0,26,197.51422119140625,867.5712890625,27,158,2018-11-13T00:00:00Z
5618,208051200,36.510108947753906,27.847259521484375,0,26,253.23789978027344,781.0703125,27,5619,2018-08-05T00:00:00Z
5654,208051200,36.5351448059082,27.848865509033203,0,26,121.7698974609375,780.23590087890625,27,5655,2018-08-05T00:00:00Z
6329,208828800,36.56129837036133,27.849340438842773,0,26,5.308659553527832,768.458740234375,27,6330,2018-08-14T00:00:00Z
5163,207532800,36.533546447753906,27.849403381347656,0,26,127.78473663330078,789.03253173828125,27,5164,2018-07-30T00:00:00Z
6201,208656000,35.85477828979492,27.85177230834961,0,26,304.3585510253906,846.2022705078125,27,6202,2018-08-12T00:00:00Z
5292,207705600,36.52229309082031,27.85194206237793,0,26,170.2400360107422,781.95086669921875,27,5293,2018-08-01T00:00:00Z
5949,208396800,36.52288055419922,27.85409164428711,0,26,161.736328125,775.5899658203125,27,5950,2018-08-09T00:00:00Z
5519,207878400,36.541259765625,27.855361938476562,0,26,84.80181884765625,773.4482421875,27,5520,2018-08-03T00:00:00Z
5663,208051200,35.8660774230957,27.85558319091797,0,26,270.59588623046875,867.23101806640625,27,5664,2018-08-05T00:00:00Z
5954,208396800,36.56093978881836,27.857221603393555,0,26,6.024189472198486,772.46636962890625,27,5955,2018-08-09T00:00:00Z
5983,208396800,36.51243209838867,27.857316970825195,0,26,209.6014404296875,767.61090087890625,27,5984,2018-08-09T00:00:00Z
5452,207878400,35.87858581542969,27.857458114624023,0,26,228.3791961669922,883.8870849609375,27,5453,2018-08-03T00:00:00Z
5314,207705600,36.516422271728516,27.857868194580078,0,26,184.6935577392578,770.7850341796875,27,5315,2018-08-01T00:00:00Z
