Species,Country,Year,Area,X - Longitude,Y - Latidue,Depth (m),Substrate,Individual,Observation method,Source
Pterois miles,Greece,2020,Kalymnos,25.43148,36.33854,6,Rocky,1,Spearfishing,iSea
Pterois miles,Greece,2020,Naxos,25.58755,37.071547,0, ,1, ,iSea
Pterois miles,Greece,2020,Anafi,25.798562,36.384767,0,Rocky,1,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,25.839982,35.01097,0,Underwater caves and rock slits,1,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Crete,26.264152,35.097443,5.5,Rocky,1,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Ikaria,26.305921,37.622942,8,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Ikaria,26.306062,37.622292,9,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Ikaria,26.306169,37.62247,10.5,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Ikaria,26.353091,37.688167,12.5,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Nisyros,27.14032,36.614907,15,Rocky,1,Shore base fishing,iSea
Pterois miles,Greece,2020,Karpathos,27.153087,35.409152,5,Underwater caves and rock slits,1,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Karpathos,27.201211,35.519505,15,Underwater caves and rock slits,1, ,iSea
Pterois miles,Greece,2020,Karpathos,27.201744,35.517513,1,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Karpathos,27.202406,35.518048,10,Underwater caves and rock slits,1, ,iSea
Pterois miles,Greece,2020,Karpathos,27.205248,35.514376,0,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Karpathos,27.206373,35.512911,0,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Rodos,27.840949,35.914747,0,Rocky,1,Land observation,iSea
Pterois miles,Greece,2020,Rodos,28.206618,36.319925,4,Underwater caves and rock slits,1, ,iSea
Pterois miles,Greece,2020,Rodos,28.213087,36.323759,15,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Rodos,28.21341,36.449164,0,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Rodos,28.217763,36.456071,2,Rocky,1,Swimming animal,iSea
Pterois miles,Greece,2020,Rodos,28.239516,36.379476,14.5,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Cyprus,2020,Akamas,32.264981,35.055357,0,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Cyprus,2020,Paphos,32.334049,35.074063,0, ,1, ,MER
Pterois miles,Cyprus,2020,Paphos,32.529491,34.696875,0, ,1, ,MER
Pterois miles,Cyprus,2020,Limassol,33.020778,34.644703,0, ,1, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,1, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,1, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,1, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,1, ,MER
Pterois miles,Cyprus,2020,Akrotiri Gulf,33.080967,34.682933,15,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Cyprus,2020,Limassol,33.212723,34.706185,0, ,1, ,MER
Pterois miles,Cyprus,2020,Limassol,33.212723,34.706185,0, ,1, ,MER
Pterois miles,Cyprus,2020,Cyprus,33.6508,34.8894,0,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Zenobia Wreck,33.65191,34.89162,0,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
 , ,2020,Larnaca,33.65422,34.897535,0, ,1, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,1, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,1, ,MER
Pterois miles,Cyprus,2020,Ksylofagou,33.828709,34.960881,14,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Cyprus,2020,Cyprus,33.907682,34.962326,10,Sandy,1,Boat base fishing,iSea
Pterois miles,Cyprus,2020,Cyprus,34.031877,35.044587,4.5,Rocky,1,Underwater photography with Free Dive,iSea
 , ,2020, ,34.04128,34.59472,0, ,1, ,MER
Pterois miles,Cyprus,2020,Cyprus,34.058866,35.013552,0, ,1, ,iSea
Pterois miles,Cyprus,2020,Protaras,34.066019,35.001034,10,Rocky,1,Spearfishing,iSea
Pterois miles,Cyprus,2020,Protaras,34.067773,35.006273,20,Rocky,1,Boat base fishing,iSea
Pterois miles,Cyprus,2020,Ammochostos,34.071467,35.002,0, ,1, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,1, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,1, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,1, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,1, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,1, ,MER
Pterois miles,Cyprus,2020,"Cyclops Dive Side, Cyprus",34.076815,34.985667,0,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,1, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,1, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.07775,34.98601,0, ,1, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078112,34.985869,0, ,1, ,MER
